date,hour,location,total_money,total_discount_money,total_tip_money,items,transactions,identified_customers,square_unique_ids
2019-07-05,23,The Dram Shop Central,21.0,0.0,4.0,3,2,2,2
2019-07-06,13,The Dram Shop Central,13.5,0.0,2.5,1,1,1,1
2019-07-06,14,The Dram Shop Central,39.5,0.0,7.0,5,2,2,2
2019-07-06,15,The Dram Shop Central,45.5,0.0,2.0,7,4,2,2
2019-07-06,16,The Dram Shop Central,102.13,10.37,4.5,16,7,3,3
2019-07-06,17,The Dram Shop Central,294.0,0.0,45.75,46,15,10,10
2019-07-06,18,The Dram Shop Central,99.35,0.0,6.35,12,8,6,6
2019-07-06,19,The Dram Shop Central,108.25,6.0,15.5,15,8,8,8
2019-07-06,20,The Dram Shop Central,70.0,0.0,12.0,9,5,5,5
2019-07-06,21,The Dram Shop Central,25.5,0.0,4.0,4,1,1,1
2019-07-07,14,The Dram Shop Central,61.5,0.0,8.0,6,5,4,4
2019-07-07,15,The Dram Shop Central,185.5,0.0,22.0,27,13,9,9
2019-07-07,16,The Dram Shop Central,152.5,0.0,26.0,21,11,9,9
2019-07-07,17,The Dram Shop Central,50.5,2.25,3.0,13,7,4,4
2019-07-07,18,The Dram Shop Central,362.25,0.0,44.5,62,22,15,15
2019-07-07,19,The Dram Shop Central,182.0,8.5,16.75,34,14,8,8
2019-07-07,20,The Dram Shop Central,201.9,0.0,32.4,31,8,8,8
2019-07-07,21,The Dram Shop Central,60.25,12.75,11.0,9,3,3,3
2019-07-08,13,The Dram Shop Central,33.0,0.0,2.0,7,6,3,3
2019-07-08,14,The Dram Shop Central,52.25,0.0,5.0,8,3,2,2
2019-07-08,15,The Dram Shop Central,31.5,0.0,0.0,4,2,1,1
2019-07-08,16,The Dram Shop Central,134.5,6.0,6.5,17,10,3,3
2019-07-08,17,The Dram Shop Central,73.25,0.0,7.0,13,7,4,4
2019-07-08,18,The Dram Shop Central,68.0,0.0,13.0,11,3,3,3
2019-07-08,19,The Dram Shop Central,25.0,0.0,6.0,4,2,2,2
2019-07-08,20,The Dram Shop Central,41.0,0.0,6.5,7,3,3,3
2019-07-08,21,The Dram Shop Central,155.0,0.0,26.0,19,7,6,6
2019-07-09,13,The Dram Shop Central,10.0,0.0,0.0,2,2,1,1
2019-07-09,14,The Dram Shop Central,11.5,0.0,0.0,2,1,1,1
2019-07-09,15,The Dram Shop Central,49.5,0.0,3.0,3,3,3,3
2019-07-09,16,The Dram Shop Central,28.56,2.44,4.0,5,3,3,3
2019-07-09,17,The Dram Shop Central,294.75,0.0,31.5,32,11,8,8
2019-07-09,18,The Dram Shop Central,309.25,0.0,47.0,43,18,14,14
2019-07-09,19,The Dram Shop Central,137.5,0.0,20.0,21,12,11,11
2019-07-09,20,The Dram Shop Central,193.5,7.0,27.0,31,11,9,9
2019-07-09,21,The Dram Shop Central,204.5,0.0,34.5,24,7,7,7
2019-07-09,22,The Dram Shop Central,10.44,7.81,0.0,3,2,2,2
2019-07-10,13,The Dram Shop Central,28.0,0.0,0.0,6,4,1,1
2019-07-10,14,The Dram Shop Central,7.5,0.0,0.0,1,1,1,1
2019-07-10,15,The Dram Shop Central,108.0,5.5,20.0,17,6,4,4
2019-07-10,16,The Dram Shop Central,86.5,20.0,4.0,14,6,3,3
2019-07-10,17,The Dram Shop Central,335.25,4.75,33.5,39,18,12,12
2019-07-10,18,The Dram Shop Central,569.5,4.5,59.5,47,20,13,13
2019-07-10,19,The Dram Shop Central,259.25,0.0,35.0,25,10,8,8
2019-07-10,20,The Dram Shop Central,94.5,0.0,8.0,13,3,3,3
2019-07-10,21,The Dram Shop Central,70.5,0.0,15.0,11,6,6,6
2019-07-11,12,The Dram Shop Central,28.5,7.5,0.0,5,2,2,2
2019-07-11,14,The Dram Shop Central,10.0,0.0,3.0,2,1,1,1
2019-07-11,15,The Dram Shop Central,29.0,168.0,2.5,28,4,4,4
2019-07-11,16,The Dram Shop Central,122.5,0.0,13.0,19,9,7,7
2019-07-11,17,The Dram Shop Central,141.5,0.0,10.0,23,14,6,6
2019-07-11,18,The Dram Shop Central,126.0,5.5,17.0,20,11,7,7
2019-07-11,19,The Dram Shop Central,164.0,0.0,43.0,25,11,10,10
2019-07-11,21,The Dram Shop Central,94.25,14.0,12.5,18,8,6,6
2019-07-11,22,The Dram Shop Central,48.75,0.0,0.0,8,3,2,2
2019-07-12,12,The Dram Shop Central,19.0,0.0,2.0,2,1,1,1
2019-07-12,13,The Dram Shop Central,59.5,0.0,3.0,10,6,4,4
2019-07-12,14,The Dram Shop Central,88.25,0.0,1.0,6,5,2,2
2019-07-12,15,The Dram Shop Central,114.25,2.25,15.5,19,9,6,6
2019-07-12,16,The Dram Shop Central,172.25,0.0,18.5,29,12,7,7
2019-07-12,17,The Dram Shop Central,129.5,0.0,10.0,20,9,6,6
2019-07-12,18,The Dram Shop Central,258.5,5.0,45.0,36,11,9,9
2019-07-12,19,The Dram Shop Central,503.25,0.0,80.5,69,21,16,16
2019-07-12,20,The Dram Shop Central,177.25,0.0,30.5,22,9,9,9
2019-07-12,21,The Dram Shop Central,105.5,0.0,15.0,13,7,7,7
2019-07-12,22,The Dram Shop Central,83.0,5.0,15.5,13,5,5,5
2019-07-13,13,The Dram Shop Central,101.5,0.0,8.0,7,2,2,2
2019-07-13,14,The Dram Shop Central,14.5,0.0,1.0,3,2,2,2
2019-07-13,15,The Dram Shop Central,117.5,0.0,9.0,11,6,4,4
2019-07-13,16,The Dram Shop Central,70.0,0.0,8.5,11,6,5,5
2019-07-13,17,The Dram Shop Central,274.5,0.0,42.0,41,15,12,12
2019-07-13,18,The Dram Shop Central,284.25,0.0,40.25,44,17,13,13
2019-07-13,19,The Dram Shop Central,64.0,0.0,13.5,8,6,5,5
2019-07-13,21,The Dram Shop Central,84.25,0.0,9.0,11,4,4,4
2019-07-13,22,The Dram Shop Central,119.5,4.0,17.5,18,7,6,6
2019-07-14,12,The Dram Shop Central,28.25,0.0,0.0,4,3,1,1
2019-07-14,13,The Dram Shop Central,18.5,0.0,4.0,3,1,1,1
2019-07-14,14,The Dram Shop Central,50.0,0.0,8.0,6,5,5,5
2019-07-14,15,The Dram Shop Central,131.0,0.0,13.5,16,9,5,5
2019-07-14,16,The Dram Shop Central,134.75,0.0,13.0,15,7,3,3
2019-07-14,17,The Dram Shop Central,304.75,0.0,29.0,26,6,6,6
2019-07-14,18,The Dram Shop Central,246.25,0.0,55.5,30,12,11,11
2019-07-14,19,The Dram Shop Central,226.0,0.0,40.5,32,11,10,10
2019-07-14,20,The Dram Shop Central,70.5,0.0,5.0,11,5,3,3
2019-07-14,21,The Dram Shop Central,207.0,0.0,44.0,19,10,10,10
2019-07-14,22,The Dram Shop Central,7.31,2.44,0.0,2,1,1,1
2019-07-15,12,The Dram Shop Central,36.0,0.0,3.0,2,1,1,1
2019-07-15,13,The Dram Shop Central,60.0,0.0,0.0,2,1,1,1
2019-07-15,14,The Dram Shop Central,19.5,47.5,4.0,9,3,2,2
2019-07-15,15,The Dram Shop Central,101.0,7.0,10.5,15,7,6,6
2019-07-15,16,The Dram Shop Central,84.5,14.5,5.0,10,8,4,4
2019-07-15,17,The Dram Shop Central,74.0,14.5,7.0,14,12,8,8
2019-07-15,18,The Dram Shop Central,97.75,30.25,13.5,22,9,7,7
2019-07-15,19,The Dram Shop Central,96.25,27.5,12.0,21,9,5,5
2019-07-15,20,The Dram Shop Central,24.0,12.0,1.0,8,4,2,2
2019-07-15,21,The Dram Shop Central,55.87,18.63,6.75,15,6,5,5
2019-07-15,22,The Dram Shop Central,13.5,1.5,4.0,2,1,1,1
2019-07-16,13,The Dram Shop Central,35.0,0.0,7.0,6,1,1,1
2019-07-16,14,The Dram Shop Central,16.25,0.0,2.0,2,1,1,1
2019-07-16,15,The Dram Shop Central,48.0,0.0,3.5,8,5,3,3
2019-07-16,16,The Dram Shop Central,42.5,0.0,5.25,7,6,3,3
2019-07-16,17,The Dram Shop Central,24.0,1.0,5.0,5,3,3,3
2019-07-16,18,The Dram Shop Central,196.75,0.0,24.5,30,13,9,9
2019-07-16,19,The Dram Shop Central,94.5,4.5,5.5,20,10,6,6
2019-07-16,20,The Dram Shop Central,182.75,0.0,21.25,31,18,9,9
2019-07-16,21,The Dram Shop Central,115.0,0.0,15.0,18,6,5,5
2019-07-16,22,The Dram Shop Central,3.94,1.31,0.0,1,1,1,1
2019-07-17,12,The Dram Shop Central,10.0,0.0,0.0,1,1,1,1
2019-07-17,13,The Dram Shop Central,13.5,0.0,2.0,2,2,2,2
2019-07-17,14,The Dram Shop Central,30.0,4.5,0.0,4,2,2,2
2019-07-17,15,The Dram Shop Central,28.5,0.0,0.0,3,3,1,1
2019-07-17,16,The Dram Shop Central,136.0,0.0,13.0,20,14,4,4
2019-07-17,17,The Dram Shop Central,216.25,1.5,24.5,32,18,12,12
2019-07-17,18,The Dram Shop Central,331.0,0.0,46.0,44,14,12,12
2019-07-17,19,The Dram Shop Central,130.5,0.0,9.5,19,10,8,8
2019-07-17,20,The Dram Shop Central,131.0,0.0,19.0,19,12,5,5
2019-07-17,21,The Dram Shop Central,224.5,8.25,29.0,34,17,10,10
2019-07-17,22,The Dram Shop Central,116.75,2.75,22.0,16,2,2,2
2019-07-18,14,The Dram Shop Central,33.0,0.0,1.0,5,5,2,2
2019-07-18,16,The Dram Shop Central,89.5,0.0,13.5,13,7,5,5
2019-07-18,17,The Dram Shop Central,135.0,12.5,21.0,20,7,6,6
2019-07-18,18,The Dram Shop Central,342.0,0.0,31.0,51,18,13,13
2019-07-18,19,The Dram Shop Central,139.5,0.0,12.0,25,13,8,8
2019-07-18,20,The Dram Shop Central,149.5,0.0,13.75,22,14,9,9
2019-07-18,21,The Dram Shop Central,303.75,0.0,46.25,44,21,21,21
2019-07-18,22,The Dram Shop Central,225.15,2.75,35.4,35,9,7,7
2019-07-19,12,The Dram Shop Central,55.0,0.0,8.0,8,3,3,3
2019-07-19,13,The Dram Shop Central,18.5,0.0,4.0,2,2,2,2
2019-07-19,14,The Dram Shop Central,28.5,0.0,3.0,5,2,2,2
2019-07-19,15,The Dram Shop Central,36.0,0.0,6.0,5,4,3,3
2019-07-19,16,The Dram Shop Central,179.75,5.0,23.75,26,15,12,13
2019-07-19,17,The Dram Shop Central,168.0,0.0,24.0,27,14,12,12
2019-07-19,18,The Dram Shop Central,207.75,10.25,27.5,36,19,10,10
2019-07-19,19,The Dram Shop Central,258.8,0.0,34.3,42,17,12,12
2019-07-19,20,The Dram Shop Central,331.5,0.0,50.0,46,17,17,17
2019-07-19,21,The Dram Shop Central,34.0,0.0,4.0,6,3,3,3
2019-07-19,22,The Dram Shop Central,95.0,1.5,18.0,14,5,5,5
2019-07-20,12,The Dram Shop Central,92.0,0.0,7.0,9,6,4,4
2019-07-20,14,The Dram Shop Central,23.0,0.0,2.0,4,2,2,2
2019-07-20,15,The Dram Shop Central,69.25,0.0,7.0,11,7,5,5
2019-07-20,16,The Dram Shop Central,55.6,0.0,9.6,7,5,5,5
2019-07-20,17,The Dram Shop Central,48.0,0.0,6.5,5,3,3,3
2019-07-20,18,The Dram Shop Central,78.25,0.0,8.5,13,6,6,6
2019-07-20,19,The Dram Shop Central,201.5,0.0,31.0,30,12,10,10
2019-07-20,20,The Dram Shop Central,59.5,0.0,3.0,8,3,2,2
2019-07-20,21,The Dram Shop Central,91.25,5.5,14.25,14,7,6,6
2019-07-20,22,The Dram Shop Central,60.75,6.25,9.0,11,3,3,3
2019-07-21,12,The Dram Shop Central,31.25,0.0,3.0,7,5,2,2
2019-07-21,13,The Dram Shop Central,26.5,0.0,2.0,5,4,2,2
2019-07-21,14,The Dram Shop Central,72.0,0.0,7.0,12,6,6,6
2019-07-21,15,The Dram Shop Central,136.25,2.25,18.0,23,8,6,6
2019-07-21,16,The Dram Shop Central,80.0,0.0,7.0,11,8,5,5
2019-07-21,17,The Dram Shop Central,113.75,0.0,18.0,21,8,4,4
2019-07-21,18,The Dram Shop Central,178.5,0.0,19.5,28,12,8,8
2019-07-21,19,The Dram Shop Central,167.5,0.0,24.0,26,11,8,8
2019-07-21,20,The Dram Shop Central,93.5,0.0,15.5,15,4,4,4
2019-07-21,21,The Dram Shop Central,21.0,0.0,0.0,4,1,1,1
2019-07-22,14,The Dram Shop Central,73.5,173.0,14.5,22,7,7,7
2019-07-22,15,The Dram Shop Central,22.0,7.0,4.0,4,2,2,2
2019-07-22,16,The Dram Shop Central,70.75,19.0,7.0,14,9,4,4
2019-07-22,17,The Dram Shop Central,38.5,11.0,1.0,9,5,4,4
2019-07-22,18,The Dram Shop Central,60.75,17.5,10.0,16,7,4,4
2019-07-22,19,The Dram Shop Central,28.5,12.5,2.0,9,5,2,2
2019-07-22,20,The Dram Shop Central,64.25,5.75,5.0,11,4,4,4
2019-07-22,21,The Dram Shop Central,118.5,32.5,21.0,26,16,10,10
2019-07-23,12,The Dram Shop Central,5.5,0.0,1.0,1,1,1,1
2019-07-23,13,The Dram Shop Central,6.0,0.0,0.0,1,1,1,1
2019-07-23,14,The Dram Shop Central,13.0,0.0,3.0,2,1,1,1
2019-07-23,15,The Dram Shop Central,18.5,0.0,0.0,5,5,1,1
2019-07-23,16,The Dram Shop Central,74.0,0.0,11.0,11,5,5,5
2019-07-23,17,The Dram Shop Central,106.5,13.5,14.0,17,6,5,5
2019-07-23,18,The Dram Shop Central,241.25,0.0,29.0,36,13,9,9
2019-07-23,19,The Dram Shop Central,188.0,0.0,27.25,30,15,11,11
2019-07-23,20,The Dram Shop Central,63.5,4.5,13.0,11,6,4,4
2019-07-23,21,The Dram Shop Central,39.5,6.0,6.5,7,3,3,3
2019-07-23,22,The Dram Shop Central,12.75,4.25,0.0,1,1,1,1
2019-07-24,12,The Dram Shop Central,32.75,5.0,0.0,4,2,2,2
2019-07-24,14,The Dram Shop Central,16.0,0.0,2.0,4,2,2,2
2019-07-24,15,The Dram Shop Central,10.0,0.0,2.0,2,2,2,2
2019-07-24,16,The Dram Shop Central,32.0,0.0,2.0,6,4,3,3
2019-07-24,17,The Dram Shop Central,78.5,0.0,9.25,13,8,4,4
2019-07-24,18,The Dram Shop Central,186.5,0.0,24.0,22,9,9,9
2019-07-24,19,The Dram Shop Central,304.75,0.0,44.5,36,15,15,15
2019-07-24,20,The Dram Shop Central,184.5,6.75,22.25,22,10,9,9
2019-07-24,21,The Dram Shop Central,18.5,0.0,4.0,4,1,1,1
2019-07-25,12,The Dram Shop Central,24.0,0.0,2.0,2,1,1,1
2019-07-25,14,The Dram Shop Central,34.0,0.0,0.0,7,4,1,1
2019-07-25,15,The Dram Shop Central,42.0,0.0,4.0,7,6,3,3
2019-07-25,16,The Dram Shop Central,64.88,2.62,7.5,9,5,3,3
2019-07-25,17,The Dram Shop Central,16.5,0.0,0.0,3,3,1,1
2019-07-25,18,The Dram Shop Central,268.75,0.0,37.0,37,10,10,10
2019-07-25,19,The Dram Shop Central,152.5,0.0,15.0,18,10,7,7
2019-07-25,20,The Dram Shop Central,143.75,0.0,23.5,23,14,9,9
2019-07-25,21,The Dram Shop Central,158.0,1.75,23.0,27,12,8,8
2019-07-25,22,The Dram Shop Central,224.0,0.0,34.0,35,11,8,8
2019-07-26,12,The Dram Shop Central,10.0,0.0,0.0,1,1,1,1
2019-07-26,13,The Dram Shop Central,5.5,0.0,1.0,1,1,1,1
2019-07-26,14,The Dram Shop Central,42.5,0.0,5.0,5,3,2,2
2019-07-26,15,The Dram Shop Central,25.0,0.0,5.0,3,1,1,1
2019-07-26,16,The Dram Shop Central,105.5,0.0,13.0,17,7,7,7
2019-07-26,17,The Dram Shop Central,288.25,0.0,40.75,37,15,12,12
2019-07-26,18,The Dram Shop Central,124.0,0.0,22.0,17,9,8,8
2019-07-26,19,The Dram Shop Central,120.5,0.0,20.0,17,11,7,7
2019-07-26,20,The Dram Shop Central,183.5,0.0,28.75,30,18,16,16
2019-07-26,21,The Dram Shop Central,80.65,0.0,12.15,14,6,4,4
2019-07-26,22,The Dram Shop Central,35.5,0.0,10.0,5,2,2,2
2019-07-27,12,The Dram Shop Central,4.5,0.0,0.0,1,1,1,1
2019-07-27,13,The Dram Shop Central,59.5,0.0,4.0,8,5,3,3
2019-07-27,14,The Dram Shop Central,57.0,0.0,5.5,9,4,4,4
2019-07-27,15,The Dram Shop Central,219.25,0.0,25.5,38,15,10,10
2019-07-27,16,The Dram Shop Central,90.5,0.0,6.0,15,8,4,4
2019-07-27,17,The Dram Shop Central,214.5,0.0,20.25,37,12,9,9
2019-07-27,18,The Dram Shop Central,155.0,0.0,19.5,23,11,6,6
2019-07-27,19,The Dram Shop Central,69.0,0.0,8.0,9,3,3,3
2019-07-27,20,The Dram Shop Central,171.5,0.0,33.0,23,8,8,8
2019-07-27,21,The Dram Shop Central,137.75,0.0,22.5,21,8,7,7
2019-07-27,22,The Dram Shop Central,143.0,9.0,27.0,21,7,7,7
2019-07-28,12,The Dram Shop Central,58.0,0.0,6.0,4,2,2,2
2019-07-28,13,The Dram Shop Central,49.0,0.0,7.0,9,4,3,3
2019-07-28,14,The Dram Shop Central,17.5,0.0,2.0,3,2,2,2
2019-07-28,15,The Dram Shop Central,69.0,0.0,9.75,10,5,5,5
2019-07-28,16,The Dram Shop Central,81.75,16.25,10.0,12,4,2,2
2019-07-28,17,The Dram Shop Central,120.25,7.5,18.0,23,6,5,5
2019-07-28,18,The Dram Shop Central,251.0,0.0,49.0,37,12,12,12
2019-07-28,19,The Dram Shop Central,121.63,8.12,16.0,19,6,6,6
2019-07-28,20,The Dram Shop Central,12.0,0.0,3.0,2,1,1,1
2019-07-29,13,The Dram Shop Central,4.5,0.0,0.0,1,1,1,1
2019-07-29,14,The Dram Shop Central,56.0,46.0,2.0,15,12,4,4
2019-07-29,15,The Dram Shop Central,6.0,4.0,0.0,2,2,1,1
2019-07-29,16,The Dram Shop Central,128.0,3.0,9.0,10,3,3,3
2019-07-30,13,The Dram Shop Central,2.25,24.5,0.0,5,2,1,1
2019-07-30,14,The Dram Shop Central,15.5,0.0,0.0,3,3,1,1
2019-07-30,15,The Dram Shop Central,48.75,6.75,3.0,9,6,2,2
2019-07-30,16,The Dram Shop Central,50.0,0.0,4.0,9,7,6,6
2019-07-30,17,The Dram Shop Central,159.8,0.0,25.3,21,9,6,6
2019-07-30,18,The Dram Shop Central,294.5,0.0,39.5,46,18,14,14
2019-07-30,19,The Dram Shop Central,82.5,0.0,11.0,12,6,6,6
2019-07-30,20,The Dram Shop Central,109.25,0.0,15.0,20,7,7,7
2019-07-30,21,The Dram Shop Central,158.5,0.0,26.5,22,8,8,8
2019-07-31,12,The Dram Shop Central,23.0,0.0,3.0,2,1,1,1
2019-07-31,14,The Dram Shop Central,154.5,0.0,12.0,8,2,2,2
2019-07-31,15,The Dram Shop Central,21.5,0.0,0.0,3,3,1,1
2019-07-31,16,The Dram Shop Central,62.12,4.38,5.75,8,3,3,3
2019-07-31,17,The Dram Shop Central,9.5,0.0,0.0,2,1,1,1
2019-07-31,18,The Dram Shop Central,407.0,0.0,55.5,45,16,15,15
2019-07-31,19,The Dram Shop Central,324.5,0.0,35.5,42,20,13,13
2019-07-31,20,The Dram Shop Central,211.5,0.0,22.0,32,15,8,8
2019-07-31,21,The Dram Shop Central,104.5,0.0,17.0,14,9,8,8
2019-07-31,22,The Dram Shop Central,17.5,0.0,5.0,2,1,1,1
2019-08-01,14,The Dram Shop Central,20.5,0.0,2.0,3,2,2,2
2019-08-01,15,The Dram Shop Central,63.5,0.0,9.0,11,5,3,3
2019-08-01,16,The Dram Shop Central,70.5,0.0,9.0,14,10,6,6
2019-08-01,17,The Dram Shop Central,150.5,0.0,21.0,25,10,9,9
2019-08-01,18,The Dram Shop Central,240.0,0.0,31.5,41,21,10,10
2019-08-01,19,The Dram Shop Central,34.0,0.0,5.0,5,2,2,2
2019-08-01,20,The Dram Shop Central,123.75,0.0,16.0,19,11,9,9
2019-08-01,21,The Dram Shop Central,127.0,0.0,18.0,19,11,10,10
2019-08-01,22,The Dram Shop Central,39.75,5.25,4.5,7,4,4,4
2019-08-02,12,The Dram Shop Central,36.0,0.0,5.0,2,1,1,1
2019-08-02,13,The Dram Shop Central,19.0,0.0,2.0,3,1,1,1
2019-08-02,14,The Dram Shop Central,28.75,0.0,2.0,3,2,2,2
2019-08-02,15,The Dram Shop Central,41.0,0.0,6.0,6,3,3,3
2019-08-02,16,The Dram Shop Central,45.0,0.0,9.5,7,5,5,5
2019-08-02,17,The Dram Shop Central,127.0,0.0,19.0,21,8,7,7
2019-08-02,18,The Dram Shop Central,144.75,0.0,20.0,23,11,9,9
2019-08-02,19,The Dram Shop Central,188.12,2.88,22.0,28,15,9,9
2019-08-02,20,The Dram Shop Central,127.5,0.0,14.0,22,10,9,9
2019-08-02,21,The Dram Shop Central,24.0,0.0,4.0,4,2,2,2
2019-08-02,22,The Dram Shop Central,176.0,0.0,8.0,21,5,4,4
2019-08-03,13,The Dram Shop Central,13.0,0.0,2.0,2,1,1,1
2019-08-03,14,The Dram Shop Central,109.5,0.0,11.0,8,3,3,3
2019-08-03,15,The Dram Shop Central,148.25,0.0,14.25,20,8,3,3
2019-08-03,16,The Dram Shop Central,108.0,5.5,14.0,17,7,6,6
2019-08-03,17,The Dram Shop Central,179.5,0.0,23.0,32,9,6,6
2019-08-03,18,The Dram Shop Central,222.5,0.0,29.5,32,11,8,8
2019-08-03,19,The Dram Shop Central,23.5,0.0,0.0,3,2,1,1
2019-08-03,20,The Dram Shop Central,39.0,0.0,6.0,6,2,2,2
2019-08-03,21,The Dram Shop Central,44.0,11.5,3.0,7,4,3,3
2019-08-03,22,The Dram Shop Central,36.88,4.62,0.0,6,2,2,2
2019-08-03,23,The Dram Shop Central,13.75,0.0,2.0,3,1,1,1
2019-08-04,12,The Dram Shop Central,10.5,0.0,0.0,2,1,1,1
2019-08-04,13,The Dram Shop Central,5.0,0.0,0.0,1,1,1,1
2019-08-04,14,The Dram Shop Central,148.5,0.0,18.5,19,8,8,8
2019-08-04,15,The Dram Shop Central,165.0,0.0,13.5,13,8,6,6
2019-08-04,16,The Dram Shop Central,126.44,10.56,25.5,20,7,7,7
2019-08-04,17,The Dram Shop Central,144.0,0.0,19.0,24,8,6,6
2019-08-04,18,The Dram Shop Central,148.0,1.5,27.0,25,9,9,9
2019-08-04,19,The Dram Shop Central,97.0,12.5,20.5,15,6,6,6
2019-08-04,20,The Dram Shop Central,87.25,0.0,11.5,15,7,7,7
2019-08-04,21,The Dram Shop Central,37.12,11.63,3.0,6,3,3,3
2019-08-05,13,The Dram Shop Central,30.0,0.0,4.0,5,3,3,3
2019-08-05,14,The Dram Shop Central,24.0,3.0,2.0,2,2,2,2
2019-08-05,15,The Dram Shop Central,17.5,0.0,4.0,3,1,1,1
2019-08-05,16,The Dram Shop Central,37.0,8.5,6.0,7,4,2,2
2019-08-05,17,The Dram Shop Central,73.5,17.0,11.5,14,6,5,5
2019-08-05,18,The Dram Shop Central,246.63,37.62,31.75,47,16,10,10
2019-08-05,19,The Dram Shop Central,89.5,9.0,19.0,13,7,7,7
2019-08-05,20,The Dram Shop Central,38.0,14.0,5.5,8,4,4,4
2019-08-05,21,The Dram Shop Central,172.5,21.0,26.0,26,14,10,10
2019-08-06,13,The Dram Shop Central,31.5,0.0,3.0,6,3,3,3
2019-08-06,14,The Dram Shop Central,130.0,14.0,11.0,18,10,5,5
2019-08-06,15,The Dram Shop Central,62.0,0.0,13.0,7,4,4,4
2019-08-06,16,The Dram Shop Central,147.25,54.0,26.75,25,13,7,7
2019-08-06,17,The Dram Shop Central,181.5,20.0,22.0,29,13,9,9
2019-08-06,18,The Dram Shop Central,220.25,0.0,41.0,31,18,15,15
2019-08-06,19,The Dram Shop Central,786.0,0.0,125.0,19,10,9,9
2019-08-06,20,The Dram Shop Central,29.5,400.0,6.0,5,3,3,3
2019-08-06,21,The Dram Shop Central,151.75,5.75,21.0,25,12,10,10
2019-08-07,12,The Dram Shop Central,8.25,2.75,0.0,2,2,1,1
2019-08-07,13,The Dram Shop Central,19.25,0.0,0.0,3,3,2,2
2019-08-07,14,The Dram Shop Central,16.25,0.0,0.0,3,2,1,1
2019-08-07,15,The Dram Shop Central,61.0,0.0,5.0,6,4,2,2
2019-08-07,16,The Dram Shop Central,147.37,3.63,17.5,21,13,6,6
2019-08-07,17,The Dram Shop Central,39.52,0.0,2.02,7,4,4,4
2019-08-07,18,The Dram Shop Central,92.5,0.0,5.0,16,11,7,7
2019-08-07,19,The Dram Shop Central,110.25,0.0,14.0,23,12,7,7
2019-08-07,20,The Dram Shop Central,80.25,0.0,12.0,13,7,7,7
2019-08-07,21,The Dram Shop Central,233.5,7.0,22.75,40,16,7,7
2019-08-07,22,The Dram Shop Central,16.5,0.0,0.0,2,1,1,1
2019-08-08,12,The Dram Shop Central,43.0,0.0,2.0,4,3,2,2
2019-08-08,13,The Dram Shop Central,31.5,0.0,1.0,6,4,2,2
2019-08-08,15,The Dram Shop Central,39.0,0.0,3.0,6,6,4,4
2019-08-08,16,The Dram Shop Central,140.0,0.0,12.5,22,12,7,7
2019-08-08,17,The Dram Shop Central,206.5,0.0,28.5,33,15,12,12
2019-08-08,18,The Dram Shop Central,154.5,0.0,19.5,26,9,5,5
2019-08-08,19,The Dram Shop Central,236.75,0.0,31.5,38,14,10,10
2019-08-08,20,The Dram Shop Central,163.0,0.0,19.0,24,14,9,9
2019-08-08,21,The Dram Shop Central,107.0,0.0,12.0,16,10,6,6
2019-08-08,22,The Dram Shop Central,79.5,0.0,10.0,13,6,5,5
2019-08-09,13,The Dram Shop Central,22.0,0.0,2.0,4,3,3,3
2019-08-09,14,The Dram Shop Central,11.0,0.0,0.0,1,1,1,1
2019-08-09,15,The Dram Shop Central,29.0,0.0,2.0,6,3,3,3
2019-08-09,16,The Dram Shop Central,173.5,0.0,22.75,18,13,10,10
2019-08-09,17,The Dram Shop Central,81.0,0.0,8.5,13,6,6,6
2019-08-09,18,The Dram Shop Central,187.25,0.0,22.0,27,11,8,8
2019-08-09,19,The Dram Shop Central,390.5,0.0,52.5,54,12,11,11
2019-08-09,20,The Dram Shop Central,305.5,0.0,33.0,45,20,9,9
2019-08-09,21,The Dram Shop Central,271.25,0.0,39.0,40,15,12,12
2019-08-09,22,The Dram Shop Central,115.5,0.0,33.5,15,5,5,5
2019-08-10,11,The Dram Shop Central,9.13,6.87,0.0,4,1,1,1
2019-08-10,12,The Dram Shop Central,104.0,0.0,4.0,9,4,4,4
2019-08-10,13,The Dram Shop Central,13.0,0.0,2.0,1,1,1,1
2019-08-10,14,The Dram Shop Central,138.5,0.0,16.5,20,9,6,6
2019-08-10,15,The Dram Shop Central,131.75,19.0,16.5,20,11,8,8
2019-08-10,16,The Dram Shop Central,116.5,3.5,16.0,17,7,7,7
2019-08-10,17,The Dram Shop Central,233.7,5.25,30.7,35,14,8,8
2019-08-10,18,The Dram Shop Central,177.5,0.0,22.5,29,11,9,9
2019-08-10,19,The Dram Shop Central,329.75,0.0,44.5,47,15,13,13
2019-08-10,20,The Dram Shop Central,76.5,0.0,9.5,11,8,3,3
2019-08-10,21,The Dram Shop Central,111.0,23.25,25.5,20,7,6,6
2019-08-10,22,The Dram Shop Central,4.88,1.62,0.0,1,1,1,1
2019-08-11,12,The Dram Shop Central,16.0,0.0,2.0,3,3,2,2
2019-08-11,13,The Dram Shop Central,71.25,0.0,10.0,11,3,3,3
2019-08-11,14,The Dram Shop Central,127.5,0.0,16.0,17,9,7,7
2019-08-11,15,The Dram Shop Central,107.0,0.0,13.5,17,11,9,9
2019-08-11,16,The Dram Shop Central,158.0,0.0,24.0,24,13,9,9
2019-08-11,17,The Dram Shop Central,371.25,0.0,39.0,52,20,13,13
