year,month,cat_name,location,total_money,total_discount
2021,12,Red Wine - Bottled,The Dram Shop Front St.,1065.91,60.59
2021,12,Rosé Wine - Bottled,The Dram Shop Central,36.5,0.0
2021,12,Rosé Wine - Bottled,The Dram Shop Front St.,122.0,0.0
2021,12,Seasonal/Event,The Dram Shop Central,2633.24,70.01
2021,12,Seasonal/Event,The Dram Shop Front St.,1369.2,46.55
2021,12,Skin Contact Wine - Bottled,The Dram Shop Central,35.12,5.38
2021,12,Skin Contact Wine - Bottled,The Dram Shop Front St.,118.5,0.0
2021,12,Snacks,The Dram Shop Central,485.66,4.34
2021,12,Snacks,The Dram Shop Front St.,399.61,6.39
2021,12,Soda - Bottled,The Dram Shop Central,2.0,0.0
2021,12,Soda - Draught,The Dram Shop Central,301.24,8.01
2021,12,Soda - Draught,The Dram Shop Front St.,278.3,2.45
2021,12,Softgoods,The Dram Shop Central,270.97,1.03
2021,12,Softgoods,The Dram Shop Front St.,348.71,26.29
2021,12,Sour - Bottled,The Dram Shop Central,295.54,7.46
2021,12,Sour - Bottled,The Dram Shop Front St.,162.69,6.06
2021,12,Sour - Draught,The Dram Shop Central,2138.11,131.39
2021,12,Sour - Draught,The Dram Shop Front St.,1945.27,131.48
2021,12,Sparkling Wine - Bottled,The Dram Shop Central,861.37,52.63
2021,12,Sparkling Wine - Bottled,The Dram Shop Front St.,352.9,41.1
2021,12,White Wine - Bottled,The Dram Shop Central,139.88,4.62
2021,12,White Wine - Bottled,The Dram Shop Front St.,345.65,11.85
2021,12,Wild - Bottled,The Dram Shop Central,77.23,7.27
2021,12,Wild - Bottled,The Dram Shop Front St.,90.56,3.94
2021,12,Wine - Draught,The Dram Shop Central,3227.88,159.62
2021,12,Wine - Draught,The Dram Shop Front St.,3146.39,250.36
2021,12,Wine Packages/Tastings,The Dram Shop Central,1409.61,42.89
2021,12,Wine Packages/Tastings,The Dram Shop Front St.,81.0,0.0
2022,1,,The Dram Shop Central,3331.61,363.89
2022,1,,The Dram Shop Front St.,1266.44,7.56
2022,1,$6 TOKEN!,The Dram Shop Front St.,12.0,0.0
2022,1,Ambers/Pales - Bottled,The Dram Shop Central,107.06,6.69
2022,1,Ambers/Pales - Bottled,The Dram Shop Front St.,84.85,1.65
2022,1,Ambers/Pales - Draught,The Dram Shop Central,2473.36,138.14
2022,1,Ambers/Pales - Draught,The Dram Shop Front St.,1741.24,74.26
2022,1,BTG Features!,The Dram Shop Central,19.5,0.0
2022,1,BTG Features!,The Dram Shop Front St.,37.5,0.0
2022,1,Belgian - Bottled,The Dram Shop Central,60.87,1.63
2022,1,Belgian - Bottled,The Dram Shop Front St.,84.5,0.0
2022,1,Belgian - Draught,The Dram Shop Central,890.32,36.93
2022,1,Belgian - Draught,The Dram Shop Front St.,712.78,31.47
2022,1,Cider - Bottled,The Dram Shop Central,65.74,7.26
2022,1,Cider - Bottled,The Dram Shop Front St.,187.58,11.42
2022,1,Cider - Draught,The Dram Shop Central,2140.3,80.7
2022,1,Cider - Draught,The Dram Shop Front St.,1833.51,66.99
2022,1,FLIGHT,The Dram Shop Central,238.0,0.0
2022,1,FLIGHT,The Dram Shop Front St.,170.0,2.0
2022,1,Glassware,The Dram Shop Central,25.3,1.7
2022,1,Glassware,The Dram Shop Front St.,48.31,0.69
2022,1,Gluten Free - Bottled,The Dram Shop Central,35.13,5.62
2022,1,Gluten Free - Bottled,The Dram Shop Front St.,15.75,0.0
2022,1,Growlers,The Dram Shop Central,254.51,0.49
2022,1,Growlers,The Dram Shop Front St.,314.97,7.03
2022,1,Hard Kombucha - Bottled,The Dram Shop Central,22.92,2.08
2022,1,Hard Kombucha - Bottled,The Dram Shop Front St.,40.72,0.28
2022,1,Hard Seltzer - Bottled,The Dram Shop Central,59.56,0.44
2022,1,Hard Seltzer - Cans,The Dram Shop Front St.,38.27,0.98
2022,1,IPA - Bottled,The Dram Shop Central,222.61,1.14
2022,1,IPA - Bottled,The Dram Shop Front St.,246.88,4.37
2022,1,IPA - Draught,The Dram Shop Central,7620.58,375.17
2022,1,IPA - Draught,The Dram Shop Front St.,8862.8,517.45
2022,1,Kombucha,The Dram Shop Central,527.24,48.76
2022,1,Kombucha,The Dram Shop Front St.,812.22,45.78
2022,1,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,264.97,26.53
2022,1,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,269.86,20.64
2022,1,Lagers/Pils/Wheat - Draught,The Dram Shop Central,3448.4,128.6
2022,1,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,2674.16,128.34
2022,1,Misc.,The Dram Shop Central,7.0,0.0
2022,1,Misc.,The Dram Shop Front St.,8.0,0.0
2022,1,NA - Bottles,The Dram Shop Central,65.64,1.86
2022,1,NA - Bottles,The Dram Shop Front St.,93.0,6.0
2022,1,Porters/Stouts - Bottled,The Dram Shop Central,93.22,2.28
2022,1,Porters/Stouts - Bottled,The Dram Shop Front St.,256.18,26.32
2022,1,Porters/Stouts - Draught,The Dram Shop Central,1621.83,100.67
2022,1,Porters/Stouts - Draught,The Dram Shop Front St.,1983.91,102.34
2022,1,Red Wine - Bottled,The Dram Shop Central,287.39,26.61
2022,1,Red Wine - Bottled,The Dram Shop Front St.,421.82,39.93
2022,1,Rosé Wine - Bottled,The Dram Shop Central,20.0,0.0
2022,1,Rosé Wine - Bottled,The Dram Shop Front St.,18.5,0.0
2022,1,Seasonal/Event,The Dram Shop Central,563.86,21.39
2022,1,Seasonal/Event,The Dram Shop Front St.,445.11,9.14
2022,1,Skin Contact Wine - Bottled,The Dram Shop Central,523.0,0.0
2022,1,Snacks,The Dram Shop Central,604.36,9.64
2022,1,Snacks,The Dram Shop Front St.,362.61,13.89
2022,1,Soda - Bottled,The Dram Shop Central,3.5,0.5
2022,1,Soda - Bottled,The Dram Shop Front St.,1.0,0.0
2022,1,Soda - Draught,The Dram Shop Central,322.24,2.51
2022,1,Soda - Draught,The Dram Shop Front St.,222.06,2.19
2022,1,Softgoods,The Dram Shop Central,145.0,0.0
2022,1,Softgoods,The Dram Shop Front St.,161.41,24.59
2022,1,Sour - Bottled,The Dram Shop Central,75.32,5.93
2022,1,Sour - Bottled,The Dram Shop Front St.,69.75,0.0
2022,1,Sour - Draught,The Dram Shop Central,1845.93,41.32
2022,1,Sour - Draught,The Dram Shop Front St.,1602.16,88.09
2022,1,Sparkling Wine - Bottled,The Dram Shop Central,530.87,29.63
2022,1,Sparkling Wine - Bottled,The Dram Shop Front St.,239.35,15.15
2022,1,White Wine - Bottled,The Dram Shop Central,122.26,10.74
2022,1,White Wine - Bottled,The Dram Shop Front St.,102.0,0.0
2022,1,Wild - Bottled,The Dram Shop Front St.,57.75,5.25
2022,1,Wine - Draught,The Dram Shop Central,2111.36,226.64
2022,1,Wine - Draught,The Dram Shop Front St.,3064.27,201.23
2022,1,Wine Packages/Tastings,The Dram Shop Central,736.43,9.57
2022,2,,The Dram Shop Central,1097.25,169.75
2022,2,,The Dram Shop Front St.,759.33,23.66
2022,2,Ambers/Pales - Bottled,The Dram Shop Central,154.82,7.68
2022,2,Ambers/Pales - Bottled,The Dram Shop Front St.,100.26,2.74
2022,2,Ambers/Pales - Draught,The Dram Shop Central,2093.25,69.0
2022,2,Ambers/Pales - Draught,The Dram Shop Front St.,1082.69,84.81
2022,2,BTG Features!,The Dram Shop Central,144.62,5.38
2022,2,BTG Features!,The Dram Shop Front St.,217.21,18.29
2022,2,Beer Packages/Tastings,The Dram Shop Central,931.9,6.1
2022,2,Belgian - Bottled,The Dram Shop Central,56.99,1.01
2022,2,Belgian - Bottled,The Dram Shop Front St.,155.5,3.0
2022,2,Belgian - Draught,The Dram Shop Central,521.61,6.39
2022,2,Belgian - Draught,The Dram Shop Front St.,489.93,21.57
2022,2,Big Beer - Bottled,The Dram Shop Front St.,22.23,7.77
2022,2,Cider - Bottled,The Dram Shop Central,176.88,10.62
2022,2,Cider - Bottled,The Dram Shop Front St.,133.63,0.62
2022,2,Cider - Draught,The Dram Shop Central,2462.6,65.4
2022,2,Cider - Draught,The Dram Shop Front St.,2695.27,140.23
2022,2,FLIGHT,The Dram Shop Central,504.0,0.0
2022,2,FLIGHT,The Dram Shop Front St.,345.3,0.7
2022,2,Glassware,The Dram Shop Central,66.33,2.67
2022,2,Glassware,The Dram Shop Front St.,36.0,0.0
2022,2,Gluten Free - Bottled,The Dram Shop Central,36.46,1.04
2022,2,Gluten Free - Bottled,The Dram Shop Front St.,34.0,0.0
2022,2,Growlers,The Dram Shop Central,294.0,0.0
2022,2,Growlers,The Dram Shop Front St.,315.16,3.84
2022,2,Hard Kombucha - Bottled,The Dram Shop Central,10.0,0.0
2022,2,Hard Seltzer - Bottled,The Dram Shop Central,138.34,1.41
2022,2,Hard Seltzer - Cans,The Dram Shop Front St.,80.9,0.85
2022,2,IPA - Bottled,The Dram Shop Central,274.19,1.06
2022,2,IPA - Bottled,The Dram Shop Front St.,408.69,8.81
2022,2,IPA - Draught,The Dram Shop Central,10718.94,451.06
2022,2,IPA - Draught,The Dram Shop Front St.,11214.45,607.8
2022,2,Kombucha,The Dram Shop Central,691.39,28.36
2022,2,Kombucha,The Dram Shop Front St.,898.3,32.7
2022,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,169.26,11.99
2022,2,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,332.06,22.69
2022,2,Lagers/Pils/Wheat - Draught,The Dram Shop Central,5179.35,160.4
2022,2,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4431.94,108.81
2022,2,Misc.,The Dram Shop Central,2.0,0.0
2022,2,Misc.,The Dram Shop Front St.,3.0,0.0
2022,2,NA - Bottles,The Dram Shop Central,60.6,3.65
2022,2,NA - Bottles,The Dram Shop Front St.,139.12,1.88
2022,2,Porters/Stouts - Bottled,The Dram Shop Central,149.27,4.23
2022,2,Porters/Stouts - Bottled,The Dram Shop Front St.,59.25,0.0
2022,2,Porters/Stouts - Draught,The Dram Shop Central,2031.23,113.27
2022,2,Porters/Stouts - Draught,The Dram Shop Front St.,2193.04,90.71
2022,2,Red Wine - Bottled,The Dram Shop Central,336.81,26.69
2022,2,Red Wine - Bottled,The Dram Shop Front St.,399.27,5.73
2022,2,Rosé Wine - Bottled,The Dram Shop Central,54.0,0.0
2022,2,Rosé Wine - Bottled,The Dram Shop Front St.,45.5,6.5
2022,2,Seasonal/Event,The Dram Shop Central,1744.66,42.34
2022,2,Seasonal/Event,The Dram Shop Front St.,3401.53,109.72
2022,2,Skin Contact Wine - Bottled,The Dram Shop Central,290.87,13.63
2022,2,Skin Contact Wine - Bottled,The Dram Shop Front St.,21.5,0.0
2022,2,Snacks,The Dram Shop Central,662.5,3.0
2022,2,Snacks,The Dram Shop Front St.,522.7,8.3
2022,2,Soda - Bottled,The Dram Shop Central,8.0,0.0
2022,2,Soda - Bottled,The Dram Shop Front St.,6.0,0.0
2022,2,Soda - Draught,The Dram Shop Central,365.68,1.57
2022,2,Soda - Draught,The Dram Shop Front St.,271.76,0.74
2022,2,Softgoods,The Dram Shop Central,171.19,0.81
2022,2,Softgoods,The Dram Shop Front St.,22.0,0.0
2022,2,Sour - Bottled,The Dram Shop Central,174.55,11.45
2022,2,Sour - Bottled,The Dram Shop Front St.,71.41,11.84
2022,2,Sour - Draught,The Dram Shop Central,2376.05,40.95
2022,2,Sour - Draught,The Dram Shop Front St.,1836.41,76.09
2022,2,Sparkling Wine - Bottled,The Dram Shop Central,187.88,19.12
2022,2,Sparkling Wine - Bottled,The Dram Shop Front St.,271.83,40.67
2022,2,White Wine - Bottled,The Dram Shop Central,232.11,12.39
2022,2,White Wine - Bottled,The Dram Shop Front St.,239.5,0.0
2022,2,Wild - Bottled,The Dram Shop Central,16.12,5.38
2022,2,Wild - Bottled,The Dram Shop Front St.,43.0,0.0
2022,2,Wine - Draught,The Dram Shop Central,3087.93,217.07
2022,2,Wine - Draught,The Dram Shop Front St.,3480.83,176.92
2022,2,Wine Packages/Tastings,The Dram Shop Central,267.5,0.0
2022,3,,The Dram Shop Central,2213.55,381.45
2022,3,,The Dram Shop Front St.,758.22,6.53
2022,3,$6 TOKEN!,The Dram Shop Front St.,186.0,0.0
2022,3,Ambers/Pales - Bottled,The Dram Shop Central,208.94,19.06
2022,3,Ambers/Pales - Bottled,The Dram Shop Front St.,113.54,3.46
2022,3,Ambers/Pales - Draught,The Dram Shop Central,2749.27,139.48
2022,3,Ambers/Pales - Draught,The Dram Shop Front St.,1949.61,152.64
2022,3,BTG Features!,The Dram Shop Central,257.12,33.88
2022,3,BTG Features!,The Dram Shop Front St.,883.55,81.7
2022,3,Beer Packages/Tastings,The Dram Shop Central,39.0,0.0
2022,3,Belgian - Bottled,The Dram Shop Central,61.0,0.0
2022,3,Belgian - Bottled,The Dram Shop Front St.,65.0,0.0
2022,3,Belgian - Draught,The Dram Shop Central,1438.31,45.44
2022,3,Belgian - Draught,The Dram Shop Front St.,853.96,17.04
2022,3,Big Beer - Bottled,The Dram Shop Front St.,30.0,0.0
2022,3,Cider - Bottled,The Dram Shop Central,105.44,0.31
2022,3,Cider - Bottled,The Dram Shop Front St.,154.8,1.2
2022,3,Cider - Draught,The Dram Shop Central,3269.73,135.77
2022,3,Cider - Draught,The Dram Shop Front St.,2974.86,202.64
2022,3,FLIGHT,The Dram Shop Central,386.86,1.14
2022,3,FLIGHT,The Dram Shop Front St.,527.85,2.15
2022,3,Glassware,The Dram Shop Central,20.0,22.0
2022,3,Glassware,The Dram Shop Front St.,46.0,0.0
2022,3,Gluten Free - Bottled,The Dram Shop Central,14.25,0.0
2022,3,Gluten Free - Bottled,The Dram Shop Front St.,12.25,0.0
2022,3,Growlers,The Dram Shop Central,209.0,6.0
2022,3,Growlers,The Dram Shop Front St.,289.91,5.09
2022,3,Hard Kombucha - Bottled,The Dram Shop Central,22.0,0.0
2022,3,Hard Kombucha - Bottled,The Dram Shop Front St.,21.0,0.0
2022,3,Hard Seltzer - Bottled,The Dram Shop Central,73.97,1.03
2022,3,Hard Seltzer - Cans,The Dram Shop Front St.,118.56,1.44
2022,3,IPA - Bottled,The Dram Shop Central,169.44,2.81
2022,3,IPA - Bottled,The Dram Shop Front St.,360.98,30.77
2022,3,IPA - Draught,The Dram Shop Central,11244.24,417.51
2022,3,IPA - Draught,The Dram Shop Front St.,13160.96,886.79
2022,3,Kombucha,The Dram Shop Central,968.96,81.54
2022,3,Kombucha,The Dram Shop Front St.,908.17,71.58
2022,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,265.36,13.14
2022,3,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,467.92,45.58
2022,3,Lagers/Pils/Wheat - Draught,The Dram Shop Central,5969.89,233.86
2022,3,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,4557.68,250.82
2022,3,Misc.,The Dram Shop Central,11.0,2.0
2022,3,Misc.,The Dram Shop Front St.,7.0,0.0
2022,3,NA - Bottles,The Dram Shop Central,176.62,4.88
2022,3,NA - Bottles,The Dram Shop Front St.,96.81,2.19
2022,3,Porters/Stouts - Bottled,The Dram Shop Central,118.0,0.0
2022,3,Porters/Stouts - Bottled,The Dram Shop Front St.,89.0,0.0
2022,3,Porters/Stouts - Draught,The Dram Shop Central,2172.01,107.99
2022,3,Porters/Stouts - Draught,The Dram Shop Front St.,2101.48,88.77
2022,3,Red Wine - Bottled,The Dram Shop Central,516.38,28.12
2022,3,Red Wine - Bottled,The Dram Shop Front St.,490.0,29.0
2022,3,Rosé Wine - Bottled,The Dram Shop Central,205.78,16.22
2022,3,Rosé Wine - Bottled,The Dram Shop Front St.,103.0,0.0
2022,3,Seasonal/Event,The Dram Shop Central,494.79,38.71
2022,3,Seasonal/Event,The Dram Shop Front St.,477.61,41.14
2022,3,Skin Contact Wine - Bottled,The Dram Shop Central,44.5,0.0
2022,3,Skin Contact Wine - Bottled,The Dram Shop Front St.,40.25,5.75
2022,3,Snacks,The Dram Shop Central,563.24,10.26
2022,3,Snacks,The Dram Shop Front St.,365.05,1.95
2022,3,Soda - Bottled,The Dram Shop Central,10.0,0.0
2022,3,Soda - Bottled,The Dram Shop Front St.,4.0,0.0
2022,3,Soda - Draught,The Dram Shop Central,458.84,3.66
2022,3,Soda - Draught,The Dram Shop Front St.,339.32,9.93
2022,3,Softgoods,The Dram Shop Central,153.38,6.62
2022,3,Softgoods,The Dram Shop Front St.,133.4,40.6
2022,3,Sour - Bottled,The Dram Shop Central,67.75,0.0
2022,3,Sour - Bottled,The Dram Shop Front St.,154.5,9.75
2022,3,Sour - Draught,The Dram Shop Central,1998.64,89.86
2022,3,Sour - Draught,The Dram Shop Front St.,2336.29,86.71
2022,3,Sparkling Wine - Bottled,The Dram Shop Central,612.78,29.22
2022,3,Sparkling Wine - Bottled,The Dram Shop Front St.,340.56,11.94
2022,3,White Wine - Bottled,The Dram Shop Central,64.5,0.0
2022,3,White Wine - Bottled,The Dram Shop Front St.,244.43,16.57
2022,3,Wild - Bottled,The Dram Shop Central,48.0,0.0
2022,3,Wild - Bottled,The Dram Shop Front St.,42.5,0.0
2022,3,Wine - Draught,The Dram Shop Central,3410.35,202.9
2022,3,Wine - Draught,The Dram Shop Front St.,3291.9,195.6
2022,3,Wine Packages/Tastings,The Dram Shop Central,155.0,0.0
2022,4,,The Dram Shop Central,1332.09,336.41
2022,4,,The Dram Shop Front St.,521.48,85.0
2022,4,$6 TOKEN!,The Dram Shop Central,6.0,0.0
2022,4,Ambers/Pales - Bottled,The Dram Shop Central,161.36,4.64
2022,4,Ambers/Pales - Bottled,The Dram Shop Front St.,122.26,5.74
2022,4,Ambers/Pales - Draught,The Dram Shop Central,2954.66,147.84
2022,4,Ambers/Pales - Draught,The Dram Shop Front St.,2628.39,176.86
2022,4,BTG Features!,The Dram Shop Central,442.24,51.76
2022,4,BTG Features!,The Dram Shop Front St.,663.56,32.69
2022,4,Belgian - Bottled,The Dram Shop Central,97.5,0.0
2022,4,Belgian - Bottled,The Dram Shop Front St.,118.5,3.0
2022,4,Belgian - Draught,The Dram Shop Central,938.34,22.91
2022,4,Belgian - Draught,The Dram Shop Front St.,1166.69,32.31
2022,4,Catering!,The Dram Shop Central,3.0,0.0
2022,4,Catering!,The Dram Shop Front St.,3.0,0.0
2022,4,Cider - Bottled,The Dram Shop Central,60.56,4.69
2022,4,Cider - Bottled,The Dram Shop Front St.,187.23,6.77
2022,4,Cider - Draught,The Dram Shop Central,3772.98,200.02
2022,4,Cider - Draught,The Dram Shop Front St.,4102.34,159.16
2022,4,FLIGHT,The Dram Shop Central,455.51,0.49
2022,4,FLIGHT,The Dram Shop Front St.,680.59,9.41
2022,4,Glassware,The Dram Shop Central,16.0,0.0
2022,4,Glassware,The Dram Shop Front St.,140.49,7.51
2022,4,Gluten Free - Bottled,The Dram Shop Central,44.56,0.69
2022,4,Gluten Free - Bottled,The Dram Shop Front St.,44.25,0.0
2022,4,Growlers,The Dram Shop Central,201.63,3.37
2022,4,Growlers,The Dram Shop Front St.,343.75,1.25
2022,4,Hard Kombucha - Bottled,The Dram Shop Central,45.25,0.75
2022,4,Hard Kombucha - Bottled,The Dram Shop Front St.,23.0,0.0
2022,4,Hard Seltzer - Bottled,The Dram Shop Central,109.93,1.57
2022,4,Hard Seltzer - Cans,The Dram Shop Front St.,69.01,0.99
2022,4,IPA - Bottled,The Dram Shop Central,202.5,2.5
2022,4,IPA - Bottled,The Dram Shop Front St.,629.56,21.19
2022,4,IPA - Draught,The Dram Shop Central,13282.7,411.3
2022,4,IPA - Draught,The Dram Shop Front St.,13655.56,797.69
2022,4,Kombucha,The Dram Shop Central,811.45,48.05
2022,4,Kombucha,The Dram Shop Front St.,1086.39,115.61
2022,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Central,282.19,16.06
2022,4,Lagers/Pils/Wheat - Bottled,The Dram Shop Front St.,349.15,17.85
2022,4,Lagers/Pils/Wheat - Draught,The Dram Shop Central,6015.63,197.12
2022,4,Lagers/Pils/Wheat - Draught,The Dram Shop Front St.,6375.51,348.24
2022,4,Misc.,The Dram Shop Central,5.0,0.0
2022,4,Misc.,The Dram Shop Front St.,9.0,0.0
2022,4,NA - Bottles,The Dram Shop Central,164.5,9.5
2022,4,NA - Bottles,The Dram Shop Front St.,215.39,9.11
2022,4,Porters/Stouts - Bottled,The Dram Shop Central,116.12,1.63
2022,4,Porters/Stouts - Bottled,The Dram Shop Front St.,32.5,0.0
2022,4,Porters/Stouts - Draught,The Dram Shop Central,2277.39,60.86
2022,4,Porters/Stouts - Draught,The Dram Shop Front St.,1766.16,83.34
2022,4,Red Wine - Bottled,The Dram Shop Central,295.55,27.45
2022,4,Red Wine - Bottled,The Dram Shop Front St.,474.27,30.98
2022,4,Rosé Wine - Bottled,The Dram Shop Central,237.4,10.6
2022,4,Rosé Wine - Bottled,The Dram Shop Front St.,228.88,11.12
2022,4,Seasonal/Event,The Dram Shop Central,598.51,25.49
2022,4,Seasonal/Event,The Dram Shop Front St.,1550.17,51.58
2022,4,Skin Contact Wine - Bottled,The Dram Shop Central,16.66,2.34
2022,4,Skin Contact Wine - Bottled,The Dram Shop Front St.,107.75,5.75
2022,4,Snacks,The Dram Shop Central,588.51,3.99
2022,4,Snacks,The Dram Shop Front St.,478.5,7.0
2022,4,Soda - Bottled,The Dram Shop Central,2.0,0.0
2022,4,Soda - Bottled,The Dram Shop Front St.,10.25,0.75
2022,4,Soda - Draught,The Dram Shop Central,607.1,4.15
2022,4,Soda - Draught,The Dram Shop Front St.,380.75,7.5
2022,4,Softgoods,The Dram Shop Central,165.82,8.18
2022,4,Softgoods,The Dram Shop Front St.,240.5,5.5
2022,4,Sour - Bottled,The Dram Shop Central,89.75,0.0
2022,4,Sour - Bottled,The Dram Shop Front St.,145.04,2.71
2022,4,Sour - Draught,The Dram Shop Central,1775.21,36.54
2022,4,Sour - Draught,The Dram Shop Front St.,2737.38,126.87
2022,4,Sparkling Wine - Bottled,The Dram Shop Central,387.79,28.71
2022,4,Sparkling Wine - Bottled,The Dram Shop Front St.,781.6,32.15
2022,4,Special Orders,The Dram Shop Front St.,51.0,0.0
2022,4,White Wine - Bottled,The Dram Shop Central,258.8,9.2
2022,4,White Wine - Bottled,The Dram Shop Front St.,89.62,5.38
2022,4,Wild - Bottled,The Dram Shop Central,40.0,0.0
2022,4,Wild - Bottled,The Dram Shop Front St.,42.0,0.0
2022,4,Wine - Draught,The Dram Shop Central,3806.57,142.43
2022,4,Wine - Draught,The Dram Shop Front St.,3569.91,214.84
2022,4,Wine Packages/Tastings,The Dram Shop Central,31.5,0.0
2022,5,,Catering - Dram Shop Front,2182.39,0.0
2022,5,,The Dram Shop Central,2262.66,252.59
2022,5,,The Dram Shop Front St.,692.04,223.51
2022,5,$6 TOKEN!,The Dram Shop Front St.,72.0,0.0
2022,5,Ambers/Pales - Bottled,The Dram Shop Central,231.61,6.14
2022,5,Ambers/Pales - Bottled,The Dram Shop Front St.,75.49,4.51
2022,5,Ambers/Pales - Draught,The Dram Shop Central,2847.12,200.13
2022,5,Ambers/Pales - Draught,The Dram Shop Front St.,2616.95,181.8
2022,5,BTG Features!,The Dram Shop Central,620.89,67.86
2022,5,BTG Features!,The Dram Shop Front St.,625.32,9.43
2022,5,Belgian - Bottled,The Dram Shop Central,260.55,9.45
2022,5,Belgian - Bottled,The Dram Shop Front St.,84.29,4.21
2022,5,Belgian - Draught,The Dram Shop Central,757.86,64.14
2022,5,Belgian - Draught,The Dram Shop Front St.,1160.48,32.77
2022,5,Catering!,Catering - Dram Shop Front,164.0,0.0
2022,5,Catering!,The Dram Shop Front St.,2.7,0.3
2022,5,Cider - Bottled,The Dram Shop Central,198.45,7.3
2022,5,Cider - Bottled,The Dram Shop Front St.,105.62,10.38
2022,5,Cider - Draught,The Dram Shop Central,2805.83,187.67
2022,5,Cider - Draught,The Dram Shop Front St.,3249.1,163.65
